title,publish_date,update_date,img_url,caption_text,tags_list,full_article,url
Mexico condemns attack on Venezuela while seeking to avoid its fate,"Jan 06, 2026, 07:30 PM","Jan 06, 2026, 07:30 PM",https://cassette.sphdigital.com.sg/image/straitstimes/8e7673f34ed5e48494812a980a6975d5ed3e18afb2931ecb58bd9611036132db,"Mexican President Claudia Scheinbaum holds her morning press conference after U.S. President Donald Trump suggested that Colombia and Mexico could also face military action if they do not reduce the flow of illicit drugs to the United States, at Palacio Nacional, in Mexico City, Mexico January 5, 2026. REUTERS/Raquel Cunha","['Venezuela', 'Mexico', 'Donald Trump']","MEXICO CITY, Jan 6 - In the wake of the U.S. attack on Venezuela, the Mexican government has found itself traversing the most delicate balancing act since President Donald Trump began his second term: strongly condemning the operation while doubling down on bilateral cooperation lest Mexico find itself in Trumps crosshairs next. On Saturday, hours after the elite U.S. special forces captured Venezuelan President Nicolas Maduro and his wife in their home, Trump floated the prospect of U.S. military action inside Mexico, saying drug cartels are running the country and that something is gonna have to be done with Mexico. The weekends events clearly rattled Mexicos President Claudia Sheinbaum. She started her daily morning press conference on Monday reading from a document that detailed Mexicos position on Venezuela. We categorically reject intervention in the internal affairs of other countries, she said. The history of Latin America is clear and compelling: intervention has never brought democracy, never generated well-being, nor lasting stability. Sheinbaums comments rank among her sharpest criticisms of Washington since Trump took office and are among the strongest rebukes in the region of Maduros ouster. Security analysts said Sheinbaums fierce condemnation of the attack signaled that she would not tolerate similar actions against drug traffickers in Mexico. The U.S. Justice Department has charged Maduro with crimes related to drug trafficking, terrorism and weapons; he pleaded not guilty in a New York courthouse on Monday and declared himself a prisoner of war. But behind the scenes, Mexico City is likely to move even closer to Washington in the wake of the Venezuela attack, hoping that increasingly tight bilateral security cooperation will stave off U.S. aggressions, Mexican officials and security analysts said. Increasing joint security cooperation and strengthening Mexicos own fight against the cartels will be key to avoiding unilateral U.S. military intervention, said a Mexican security official who spoke on condition of anonymity. A WARNING TO THE ENTIRE REGION Security analysts say the attack on Venezuela significantly elevated the stakes for Mexico City by signaling just how far Trump is willing to go to assert U.S. dominance in Latin America. It served as a warning to the entire region, said Mexican security analyst Carlos Perez Ricart. (Sheinbaum) is walking a very fine line: declaring a firm stance against intervention but also doing the only thing Mexico can do with such an asymmetrical power dynamic: continue to cooperate with the U.S. Over the last year, Sheinbaum has successfully traversed this political tight rope, defending Mexicos sovereignty while placating Washington with two mass expulsions to the U.S. of alleged high-level cartel operatives and undertaking a year-long military offensive against the Sinaloa Cartel. Such actions have drawn praise from top U.S. officials. I think that the ongoing bilateral investigations and cooperation has been moving in the right direction, said Derek Maltz, who served as acting administrator of the U.S. Drug Enforcement Administration at the beginning of Trumps second term. He said he doesnt anticipate U.S. military action in Mexico in the near future. David Mora, a senior analyst with the International Crisis Group, said he expected to see the Mexican government engage in joint military operations with the U.S., something it hasnt done to date. Pressure on Sheinbaum will increase. LAW OF THE JUNGLE As the fallout over Venezuela continues, officials in Mexico weighed the possibility - however remote - of a military attack. While few believe Washington would target Mexican leadership as it did with Maduro, even a unilateral move against drug cartels would deliver a severe blow to the government, undermining its authority and violating the sovereignty it has vowed to defend. It would be an international catastrophe, said Mexican Congressman Alfonso Ramirez Cuellar, a close ally of Sheinbaums, who said that he didnt think Washington would go so far because of the two countries close relationship on security and trade, and Mexicos strong disposition to collaborate and cooperate with the U.S. The world cant live in the law of the jungle. Analysts, including Perez Ricart, said they thought U.S. attention would turn to other Latin American countries before Mexico, after Trump criticized the leadership of Colombia and Cuba on Sunday. The Mexican security official agreed. Until we see (attacks in) Colombia and Cuba, then well know that were next, the official said. REUTERS",https://www.straitstimes.com/world/mexico-condemns-attack-on-venezuela-while-seeking-to-avoid-its-fate
US House Democrats holding January 6 riot forum on Trump election threats,"Jan 06, 2026, 07:26 PM","Jan 06, 2026, 07:26 PM",https://cassette.sphdigital.com.sg/image/straitstimes/9bdb6c65a88311245a6544e52addf03393212291f7011f690f646e35ee8e68ba,"House Democratic Leader Hakeem Jeffries (D-NY) speaks during a statue dedication ceremony in honor of Barbara Rose Johns of Virginia, in Emancipation Hall of the U.S. Capitol in Washington, D.C., U.S., December 16, 2025. REUTERS/Kevin Mohatt","['Joe Biden', 'Donald Trump', 'Minority']","WASHINGTON, Jan 6 - Democrats in the U.S. House of Representatives will mark the fifth anniversary of a deadly attack on the U.S. Capitol by supporters of President Donald Trump with an unofficial hearing that will probe ongoing threats to elections and public safety. Democrats, as the minority party in Congress, do not have the power to set the legislative agenda, but they can hold informal events to highlight their proposals and criticize Republicans. We will examine ongoing threats to free and fair elections, House Democratic Leader Hakeem Jeffries said in a statement announcing the forum. He said it also will look into Trumps pardons of more than 1,500 people who were criminally charged with participating in the January 6 violence. The Trump administration has sought states voter registration lists, leading to fears the information could be misused. Trump has urged states to abandon mail-in ballots and has hinted at running for a third presidential term in 2028, which would violate the U.S. Constitution. The January 6, 2021 riot, a failed attempt by thousands of Trump supporters to overturn Trumps 2020 defeat by Democrat Joe Biden, sent lawmakers running for their lives and injured about 140 law enforcement officers. Four people died during the chaos, including a Trump supporter who was shot dead by police. One police officer, who was attacked by protesters, died the following day. Four other police officers subsequently died by suicide. Trump insisted the election was stolen from him through fraud, even though he lost a series of court cases challenging the election result. Some Republicans blamed far-left activists for the attack, and party lawmakers set up a new committee last year to uncover the full truth from that day. True accountability requires focusing on facts, not selective storytelling for partisan gain, the chairman of the subcommittee, Barry Loudermilk, said in reference to the Democrats hearing. Also on Tuesday, Enrique Tarrio, a former leader of the Proud Boys far-right militant group who was found guilty of helping to plan the riot, has announced a patriotic and peaceful march to honor the memory of protesters who died that day. He received a 22-year sentence for seditious conspiracy but was subsequently pardoned by Trump. REUTERS",https://www.straitstimes.com/world/us-house-democrats-holding-january-6-riot-forum-on-trump-election-threats
"World is less safe after US action in Venezuela, says UN Human Rights Office","Jan 06, 2026, 07:21 PM","Jan 06, 2026, 07:21 PM",https://cassette.sphdigital.com.sg/image/straitstimes/7e53530d4b85c3214bc9c68ea1324b7b04858aefe5eb393e0926897c767fb11d,"Venezuela Ambassador to the United Nations Samuel Reinaldo Moncada Acosta speaks as he holds up a news article, during a UN Security Council meeting on U.S. strikes and the capture of Venezuelan President Nicolas Maduro and his wife, Cilia Flores, at the United Nations headquarters in New York, U.S., January 5, 2026. REUTERS/Brendan McDermid","['Community', 'International law', 'Human rights']","BERLIN, Jan 6 - The world community must make clear that U.S. intervention in Venezuela is a violation of international law that makes the world less safe, the Office of the United Nations High Commissioner for Human Rights said on Tuesday. U.S. forces ousted Venezuelan leader Nicolas Maduro in a surprise operation at the weekend. He faces four criminal charges in the U.S., including narco-terrorism, and Maduros vice president has been sworn in as interim president. It is clear that the operation undermined a fundamental principle of international law, that states must not threaten or use force against the territorial integrity or political independence of any state, said the Office. The international community needs to come together with one voice to insist on that, chief spokesperson for the Office, Ravina Shamdasani, told reporters. Far from being a victory for human rights, the military intervention damages the architecture of international security and makes every country less safe, she said. It sends a signal that the powerful can do whatever they like, she added. The future of Venezuela must be determined by its people alone, she said, adding instability and further militarization would only make the human rights situation there worse. REUTERS",https://www.straitstimes.com/world/europe/world-is-less-safe-after-us-action-in-venezuela-says-un-human-rights-office
Rights groups say at least 25 dead in Iran protests,"Jan 06, 2026, 07:16 PM","Jan 06, 2026, 07:29 PM",https://cassette.sphdigital.com.sg/image/straitstimes/7b5847ee96c6bbd97f1a4a580ba65ff82d6410b5584bc27fbdb33ef532e732bf,"People walk on a street, as protests erupt over the collapse of the currencys value, in Tehran, Iran, on Jan 5.PHOTO: REUTERS","['Protests', 'Iran', 'Politics and government']","DUBAI – At least 25 people have been killed in Iran during the first nine days of protests that started in the bazaar of Tehran over the plunging value of the currency and soaring inflation, according to rights groups. The protests have spread to some cities in western and southern Iran, but do not match the scale of unrest that swept the nation in 2022 to 2023 over the death of Mahsa Amini, who died in the custody of Irans morality police for allegedly violating the Islamic Republics strict dress code. However, even though smaller, these protests have quickly expanded from an economic focus to broader frustrations, with some protesters chanting against the countrys clerical rulers. Iran also remains under international pressure, with US President Donald Trump threatening on Jan 2 to come to theaid of protesters in Iran if security forces fired on them. In response, Irans Supreme Leader Ayatollah Ali Khamenei vowed not to yield to the enemy. Hengaw, a Kurdish Iranian rights group, put the death toll at 25, including four people under 18. It said more than 1,000 people had been arrested. HRANA, a network of rights activists, said at least 29 had been killed, including two law enforcement agents, in addition to 1,203 arrests, as at Jan 5. Reuters has not been able to independently verify the numbers. Iranian authorities have not given a death toll for protesters, but have said at least two members of the security services have died, and more than a dozen have been injured in the unrest. While drawing a distinction between protesters and rioters, law enforcement has dealt with strength against rioters by arresting them on the scene or later following identification by intelligence units, Irans police chief Ahmadreza Radan was quoted by state media on Jan 6 as saying. I pledge that we will deal with the last of these rioters. It is still time for those who were deceived by foreign services to identify themselves and draw on the Islamic Republics greatness. HRANA said that during the protests, slogans have gone beyond economic demands and included criticism of governance and calls for justice. Protests have so far occurred in 27 provinces out of 31 and expanded to smaller cities, it said. The authorities have acknowledged economic hardships, but accused networks linked to foreign powers of pushing economic protests toward chaos and disorder, with the judiciary chief pledging to have no mercy toward rioters. Iranian President Masoud Pezeshkian has urged dialogue and promised reforms to stabilise the monetary and banking systems and protect purchasing power. The government has announced a subsidy reform, removing preferential currency exchange rates for importers in favour of direct transfers to Iranians to boost their purchasing power for essential goods. The measure will come into force on Jan 10. The central bank chief was also replaced on Dec 29, 2025. The rial fell further to 1,489,500 on Jan 6, representing a 4 per cent fall since the protests started. REUTERS",https://www.straitstimes.com/world/middle-east/rights-groups-say-at-least-25-dead-in-iran-protests
"Trump does not want to occupy Venezuela, US tells UN meeting","Jan 06, 2026, 07:03 PM","Jan 06, 2026, 07:32 PM",https://cassette.sphdigital.com.sg/image/straitstimes/997d89513a64b38248700f4dd81065dfad8db419d3d173be5d5dbdcb8cd378a1,US Ambassador to the United Nations Mike Waltz referred to US special forces raid on Venezuela as a law enforcement operation.PHOTO: REUTERS,"['United States', 'Venezuela', 'UN', 'Donald Trump']","WASHINGTON - The Trump administration does not want to occupy Venezuela, Washingtons envoy to the United Nations said on Jan 5, as the US faced intense criticism at a meeting to discuss the stunning special forces raid thatcapturednow-toppled Venezuelan PresidentNicolas Maduro. We are not occupying a country, this was a law enforcement operation, US ambassador to the UN Mike Waltz told an emergency meeting of the Security Council called to discuss the situation in Venezuela. Mr Waltz defended the US raid, arguing that Mr Maduro was the head of a narco-terrorist group that floods the US with drugs and profited off the misery of both Americans and Venezuelans, arguing that the US was acting on a pre-existing indictment. At the same time, Mr Waltz told the organisation that US President Donald Trump had tried other ways to get Mr Maduro to step down, calling him an illegitimate leader as well as a fugitive from justice. He reiterated the administrations claim that the US military action was about the countrys vast oil resources. You cannot continue to have the largest energy reserves in the world under the control of adversaries of the US, under the control of illegitimate leaders, Mr Waltz said. President Trump gave diplomacy a chance. He offered Maduro multiple off-ramps. Though US allies at the UN were mostly cautious in their remarks, Washington faced heat from a top UN official criticising the attack, saying it violated international law, could fuel instability in the region and sets a concerning precedent that could make violent conflicts more likely. I remain deeply concerned that rules of international law have not been respected, Under-Secretary-General Rosemary DiCarlo said, noting that she was speaking on behalf of Secretary General Antonio Guterres. The UNs political chief issued a broad critique of the US raid in Caracas on Jan 3 that culminated with the capture of Mr Maduro, who is now awaiting trial in New York. Her comments reflect the broad concern among Washingtons allies following the US military action, as well as Mr Trumps fresh comments following the raid aboutseizing Greenland. Venezuelas envoy criticised the US action as a serious violation of international law and a blatant act of colonialism aimed at seizing his countrys strategic natural resources. Of particular seriousness is the kidnapping of the president of the republic, Mr Samuel Reinaldo Moncada Acosta told the UN meeting, adding that it constitutes a direct violation of an essential norm of the international legal order, namely the personal immunity of heads of state in office. The US raid was also predictably condemned by Venezuelan allies Russia and China. Mr Vasily Nebenzya, Moscows envoy to the UN, said the assault on Caracas was a harbinger of a turn back to the era of lawlessness and US domination by force. He said the US did not try to hide that toppling Mr Maduro was motivated by a desire for unbridled control of Venezuelas vast oil resources. China was deeply shocked by the illegal and bullying US actions, Beijings Chargé dAffaires Sun Lei said. No country can act as the worlds police, he told the meeting. Some US allies, such as France and Denmark, emphasised the importance of following international law, but acknowledged the threat posed by Mr Maduro. At the same time, the UK focused on the harm Mr Maduro caused Venezuela, and emphasised securing a prosperous future for the country – with only a brief mention that countries should adhere to the UN charter. Argentinas envoy Francisco Fabian Tropepi had some of the warmest words for the US action, calling Mr Trumps move in Venezuela a decisive step that could help improve the country. BLOOMBERG",https://www.straitstimes.com/world/united-states/trump-does-not-want-to-occupy-venezuela-us-tells-un-meeting
Rubio seizes chance to remake Latin America in Venezuela gambit,"Jan 06, 2026, 06:55 PM","Jan 06, 2026, 07:32 PM",https://cassette.sphdigital.com.sg/image/straitstimes/42db5bf89d8a1f7e15131d7a9b658060add3f00b36a4791f187b92caceb06dee,US Secretary of State Marco Rubio arriving for a briefing with bicameral congressional leadership at the US Capitol on Jan 5.PHOTO: AFP,"['Venezuela', 'Donald Trump', 'United States', 'Nicolas Maduro']","WASHINGTON - Secretary of State Marco Rubio said the US will use leverage over oil to force further change in Venezuela, as he seizes a long-awaited chance to try to shape Latin America in Washingtons favour. Mr Rubio, 54, emerged Jan 4 as the administrations chief public voice on Venezuela, laying out hints of strategy after the US swooped into Caracas to remove President Nicolas Maduro and fly him to New York for trial. The US raid on Jan 3suggests that the former US senator from Florida – long one of the most vocal policymakers on Venezuela – won out with his scepticism about negotiating with Mr Maduro, whom the US considered an illegitimate president and accuses of narco-terrorism that killed Americans. With questions swirling about how the US will deal with Venezuelas post-Maduro leadership, Mr Rubio demanded that they sever ties with Iran, Hezbollah and Cuba, stop drug trafficking and ensure that its oil industry does not benefit US adversaries. Theres a quarantine right now in which sanctioned oil shipments – theres a boat, and that boat is under US sanctions, we go get a court order – we will seize it, Mr Rubio said on CBS Face The Nation. Thats a tremendous amount of leverage for the US to press for change in Venezuela, he said. It is a moment Mr Rubio has been building towards since growing up in a Cuban exile community in Miami known for anti-communist and anti-authoritarian fervour. His father joined an attempt to oust right-wing Dominican Republic dictator Rafael Trujillo in 1947, and a young Mr Rubio role-played with his grandfather about overthrowing Cubas communist rulers, according to his 2012 autobiography An American Son. On Jan 4, Mr Rubio drew an arc back to Cuba, which has been supporting its economy with cheap oil from Mr Maduros Venezuela. Asked on NBCs Meet The Press whether Cuba is the Trump administrations next target, Mr Rubio declined to speculate – but called the Cuban government a huge problem and said he thinks theyre in a lot of trouble. Mr Maduros internal security apparatus is entirely controlled by Cubans, Mr Rubio said. If I lived in Havana and I was in the government, Id be concerned, Mr Rubio said alongside Mr Trump at a Jan 3 news conference. Mr Trump opened the door to Mr Rubios fresh prominence when he told a news conference the US would now run Venezuela as he was flanked on the podium by Mr Rubio, Defence Secretary Pete Hegseth and General Dan Caine, chairman of the Joint Chiefs of Staff. A US official said Mr Rubio – who has spent his career criticising Mr Maduro and his predecessor Hugo Chavez – would take the leading administration role. While Mr Trump prompted questions about how the US would run Venezuela without a presence on the ground, Mr Rubio suggested that would involve a continuing pressure campaign now focused on acting President Delcy Rodriguez. Its running policy, he told NBC. We want Venezuela to move in a certain direction because not only do we think its good for the people of Venezuela, its in our national interest. Mr Trump issued a warning on Jan 4 to Ms Rodríguez, who had called for Mr Maduros release. If she doesnt do whats right, she is going to pay a very big price, probably bigger than Maduro, he told the Atlantic magazine. Steeped in the regions politics, Mr Rubio seemed in line to become the top Latin America policymaker when Mr Trump nominated him as secretary of state in 2025. Even so, conflicting priorities within the administration over engaging with Mr Maduro played out in the build-up to last weeks raid. The US wanted him to accept Venezuelan deportees and US companies sought to bolster energy production from Venezuela, an OPEC member. Now Mr Rubio appears to have come out on top of the administrations internal debate over its approach to Latin America. At the same time, he has become a loyal Trump lieutenant, a decade after fighting him for the 2016 Republican presidential nomination. From his early days as secretary of state, Mr Rubio pressed Latin American governments to confront drug cartels, curb Chinas influence and stop undocumented migration. On Jan 4, Mr Rubio expanded on the administrations strategy of relying on an oil quarantine to bring about change in Venezuela, backed by a large US naval deployment. The US already interdicted at least three large oil tankers in the Atlantic and Caribbean waters around Venezuela and surrounding countries in December. The important thing to point out is that the key to what that regime relies on is the economy fuelled by oil, he said on Face The Nation. The US blockade on sanctioned oil shipments remains in place until we see changes that do not just further the national interest of the United States, which is No. 1, but also that lead to a better future for the Venezuelan people, he said. Mr Trump suggested on Jan 3 that US oil companies would spend billions of dollars to rebuild Venezuelas oil industry. Mr Rubio said a global shortage of heavy crude could spur that transition. I havent spoken to US oil companies in the last few days, but were pretty certain that there will be dramatic interest from Western companies, Mr Rubio said on ABCs This Week. Non-Russian, non-Chinese companies will be very interested. Our refineries on the Gulf Coast of the United States are the best in terms of refining this heavy crude. There will be tremendous interest – if it can be done the right way, he said. Mr Rubio sidestepped a question on CBS on when Venezuela might hold elections as part of a transition to democracy. Were going to make an assessment on the basis of what they do, not what they say publicly in the interim and on what they do moving forward, he said. BLOOMBERG",https://www.straitstimes.com/world/united-states/rubio-seizes-chance-to-remake-latin-america-in-venezuela-gambit
Israel approves upgrade to 4G mobile services for Palestinians in West Bank,"Jan 06, 2026, 06:50 PM","Jan 06, 2026, 07:04 PM",https://cassette.sphdigital.com.sg/image/straitstimes/13f670f88744ddd9f886e4db12b7c11985abc5703cf49927cbc6fa681701db07,"Women examining a mobile phone screen in Ramallah, in the Israeli-occupied West Bank, on Jan 20, 2025.PHOTO: REUTERS","['Mobile data', 'Internet', 'Technology sector', 'Palestine', 'Israel']","JERUSALEM – Israel has approved an upgrade to fourth-generation (4G) mobile services for Palestinians in the West Bank, the Israeli Communications Ministry said onJan 6. The ministry said the two Palestinian mobile operators – Jawwal and Ooredoo – and Swedish infrastructure firm Ericsson signed management agreements that were approved by Israel onJan 4. Palestinian cellular providers launched high-speed data services in the occupied West Bank based on 3G in 2018, narrowing a technological gap with Israel after a lengthy Israeli ban on the operation of local 3G networks. The ministry said its approval came as part of a 2022 framework deal between Israel and the Palestinian Authority aimed at allowing 4G and 5G cellular technologies. The agreement was delayed by the Gaza war, according to Israeli media, which also said the process to upgrade to 4G would take up to six months. The Palestinian providers compete with Israeli cellular firms, whichoperate on much faster5G mobile frequencies. Israel is in the process of shutting down older 2G and 3G technologies, and has advised the public to equip themselves with devices that support 4G and 5G. In Gaza, however, only 2G networks are available.REUTERS",https://www.straitstimes.com/world/middle-east/israel-approves-upgrade-to-4g-mobile-services-to-palestinians-in-west-bank
Tourists stranded on Yemen island to leave from Jan 7: Official,"Jan 06, 2026, 06:50 PM","Jan 06, 2026, 07:28 PM",https://cassette.sphdigital.com.sg/image/straitstimes/243532f489d2c1f1b024cb34fbdbbff7a9a370648de7e573084a5fe8e90b7819,"Tourists stand outside a hotel in Socotra Island, Yemen, on Jan 5.PHOTO: REUTERS","['Yemen', 'Tourism', 'Aviation/Aerospace sector']","DUBAI– More than400 tourists stranded on a Yemeni islandafter flights were halted due to fighting on the mainland will be able to fly out starting on Jan 7, a Yemeni airport official told AFP. Over the past few days, flights in and out of Yemen had been largely restricted following a flare-up of violence between rival armed factions loosely grouped under the government but separatelybacked by the United Arab Emirates(UAE)and Saudi Arabia. An official at the airport on the island of Socotra told AFP on Jan 6 that the 416 stranded tourists would be able to leave from Jan 7 via Yemenia Airways flights to Aden, then on to Jeddah in Saudi Arabia. The airport in Aden on the mainland has been functional since Jan 4 after disruptions that lasted for several days. The stranded tourists had arrived from the UAEs Abu Dhabi airport via Air Arabia, an Emirati airline. But the Yemeni and Saudi governments have prohibited direct flights from the UAE to Yemen, including those bound for Socotra after the UAE- and Saudi-backed groups clashed over territory, the official said. The tourists include at least 60 Russians, he said, with a Western diplomat telling AFP other nationalities were present, including French, British and American citizens. In a Facebook post on Jan 6, the Russian embassy to Yemen shared details for a US$700 (S$895) Yemenia Airways flight from Socotra to Jeddah scheduled for Jan 7. More flights on the same route are planned later, but for now there is no precise information, it added. With its lush landscape, distinctive dragon blood trees, unique animals and turquoise waters, Yemens Socotra archipelago has been a magnet for adventurous travellers for years. Many set off from the wealthy UAE, the main backer of the separatist Southern Transitional Council forces that control the islands. The Saudis and Emiratis have for years supported rival factions in Yemens fractious Aden-based government, which has been held together by its opposition to the Iran-backed Houthi rebels in the north. In December, the UAE-backed separatists seized much of the south, expelling Saudi-backed government forces and their allies in a move that sparked fighting and Saudi air strikes. In recent days, Saudi-backed government forces have retaken much of the land that was seized. AFP",https://www.straitstimes.com/world/middle-east/tourists-stranded-on-yemen-island-to-leave-starting-jan-7-official
"Former Uvalde school officer accused of failing to act against shooter who killed 19 students, two teachers","Jan 06, 2026, 06:36 PM","Jan 06, 2026, 06:36 PM",https://cassette.sphdigital.com.sg/image/straitstimes/acc5c8c27faf23d9a83121cd184c051f48cbcf1461995c44c69619864d03d241,"A couple visits memorial crosses in front of Robb Elementary School, as U.S. Attorney General Merrick Garland announces the results of a review into the law enforcement response to a 2022 mass shooting in Uvalde, Texas, U.S., January 18, 2024. REUTERS/Kaylee Greenlee Beal/File Photo","['Police', 'Teachers', 'United States']","Jan 6 - One of the first police officers on the scene of the 2022 attack at a Texas elementary school that killed 19 students and two teachers is now the first to stand trial, accused of failing to act as the gunman continued one of the deadliest mass killings targeting students in U.S. history. Opening arguments were to begin Tuesday in the trial of Adrian Gonzales, 52, who was a member of the school district police force. Hundreds of officers from local, state and federal agencies waited 77 minutes before entering a classroom where the gunman was holed up. Teachers and children made lengthy calls to 911 emergency services, saying they were in the room with the gunman and surrounded by bodies. Gonzales was charged in 2024 with 29 counts of child endangerment, according to his indictment, which said that he failed to engage, distract, and delay the shooter and that he also failed to follow his active shooter training to respond to gun fire by advancing toward the gun fire. Each count carries the possibility of two years in prison. Gonzales has pleaded not guilty. Gonzales attorney, Nico LaHood, has said that his client showed up to help children, and that he did in fact help many evacuate. Pedro Pete Arredondo, the former chief of the Uvalde schools police and the person who investigators say was the officer in charge of the scene, faces 10 counts of the same charge. His trial has not yet been scheduled. State and federal investigations into the shooting found that officers left the 18-year-old gunman alone inside the classroom with children while weighing how to confront him. By the time a tactical team led by Border Patrol officers stormed in, the toll had reached among the worst in the history of a country known for high-profile school shootings. Debates between proponents of gun control measures and defenders of the constitutional right to bear arms have resulted in few restrictions on firearms in the United States compared to other industrialized nations. Former U.S. Attorney General Merrick Garland, in remarks made while presenting the federal report on Uvalde in 2024, said that lives would have been saved had the police immediately confronted the gunman. REUTERS",https://www.straitstimes.com/world/former-uvalde-school-officer-accused-of-failing-to-act-against-shooterwho-killed-19-students-two-teachers
"Tourists on remote Yemeni island stranded after Saudi, UAE rift","Jan 06, 2026, 06:31 PM","Jan 06, 2026, 06:31 PM",https://cassette.sphdigital.com.sg/image/straitstimes/af3dcca1b17c7f6175333a3948ec764f58862e41cda9642fd6eaeed18f4aea19,"Tourists stand outside a hotel in the Socotra Island, Yemen, January 5, 2026. REUTERS/Stringer","['United Arab Emirates', 'Yemen', 'Saudi Arabia']","DUBAI, Jan 6 - When the United Arab Emirates withdrew its troops from Yemen last week under a deadline from Saudi Arabia, it also left behind the remote Yemeni island of Socotra and the roughly 600 tourists who had flown in but could no longer fly out. Air traffic at the islands main airport came to a halt as a deepening crisis between the UAE and Saudi Arabia translated into fresh conflict on Yemens mainland, where the two Gulf powers now back opposing groups in the countrys civil war. Nobody has any information and everyone just wants to go back to their normal lives, said Aurelija Krikstaponiene, a Lithuanian who travelled to Socotra over New Years Eve. She was meant to fly back to Abu Dhabi on Sunday, but now may find herself having to travel through Jeddah in Saudi Arabia instead, as Emirati control over the island wanes. AN UNSINKABLE AIRCRAFT CARRIER Socotra, which lies more than 300 km (186 miles) south of Yemens coast, and until recently was mainly accessible by air via the UAE, has been a haven of tranquillity through the years of conflict on the mainland. For tourists, it offers magical beaches and unique flora, such as its renowned Socotra dragon blood tree. It sits in the Gulf of Aden, alongside a shipping route leading to the Red Sea. But Socotra came under effective UAE control in 2018 when Emirati military transport planes first landed on the island. The tanks and troops that unloaded were part of the UAEs push to extend its sway over the regions waters, including the Bab al-Mandab Strait between the Horn of Africa and the Arabian Peninsula. A major oil producer and business hub, the UAE has in the past decade pursued an assertive foreign policy, carving its own sphere of influence in the Middle East and beyond, often using its financial clout to serve its interests. Socotra functions like an unsinkable aircraft carrier sitting at the heart of the Bab al-Mandab system, in the middle of the trade corridor that links Europe, Asia and Africa, said Andreas Krieg, associate professor at Kings College London. Even without firing a shot, an actor with reliable access to the island gains important leverage: to observe, to potentially intercept and project influence. Less than eight years on, that plan is being derailed by the severest public rift the UAE has had with its fellow Gulf ally and oil-power Saudi Arabia. The two Gulf countries have navigated many differences in the past, from geopolitcs to oil output, but this latest fallout has brought their disagreements out in the open. SAUDI, EMIRATI RIFT OVER YEMEN REACHES FAR-OFF SOCOTRA Saudi Arabia has been carrying out airstrikes to aid Yemeni government troops against UAE-backed southern separatists, the same ones who run Socotra. UAE troops were not initially welcome when they first landed in 2018, with the Saudi-backed Yemeni government accusing Abu Dhabi of seizing the islands ports and airports. But the UAE exerted control through the separatist Southern Transitional Council (STC) which now finds itself in direct confrontation with the Saudi-backed government forces on mainland Yemen. The STC seeks autonomy for southern Yemen, and ultimately independence, from the more heavily populated north. The STC is still in control of the island today but the airport is no longer under Emirati control, two airport sources told Reuters. The facility remains shut. Yemeni airlines said late on Monday it would operate a flight to Jeddah on January 7, a sure sign that control of the airport has shifted. On an island where air access often becomes the decisive gateway, influence over connectivity translates into influence over everything else, including security presence, local governance, and commercial life, Krieg said. The UAE did not immediately respond to a request for comment on whether all of its troops had left the island. One source with direct knowledge of the matter told Reuters the troops left last month. Saudi Arabias government media office did not immediately respond to a request for comment on control of the airport. We have a limited amount of cash, and most people will run out in two or three days, Maciej, a Polish tourist who is part of a group of 100 others, told Reuters. There are no payment terminals or ATMs here and bank transfers are also inoperable. Everything relies on cash. When it runs out, well be sleeping rough and relying on food aid from local residents, he said, adding that he was not warned about the probability of conflict when he booked his trip. FROM SLEEPY ISLAND TO NICHE TOURISM With the Emirati presence since 2018 came money poured into infrastructure projects through the Sheikh Khalifa Foundation humanitarian organisation, bringing electricity, safe water and cooking gas to Socotra. The UAE also renovated the main airport, adding new buildings, two hangars and a modern navigation system for the control towers. The once sleepy island turned into a niche tourist destination where travellers looking for terrain off the beaten track could book packages solely through Abu Dhabi to experience the islands beaches and wildlife. Many did not factor in the risk of proximity to turmoil in Yemen, one of the worlds worst humanitarian disasters. Socotra, which is closer to Somalia than it is to Yemen, had so far been isolated from the civil war that has ravaged the mainland for over 10 years. But this latest flare-up may not spare its peace. Still, Romanian Bianca Cus is trying to enjoy the remainder of her time on the island until a flight comes in. I am enjoying each day on the island, just as I did before we found out that we would be staying longer, she said. REUTERS",https://www.straitstimes.com/world/europe/tourists-on-remote-yemeni-island-stranded-after-saudi-uae-rift
The problem with AI and empathy,"Jan 06, 2026, 03:00 PM","Jan 06, 2026, 03:00 PM",https://cassette.sphdigital.com.sg/image/straitstimes/7456abae23df26c4ef03f6e9d386b1973ea7d660eec2cde6aff9a1082938bfe5,"One problem with calling machines empathic is that it provides cover for actions which would otherwise feel morally uncomfortable, says the writer.PHOTO: REUTERS","['Artificial Intelligence', 'AI chatbot', 'ChatGPT']","One after another, the uniquely human traits we once thought would remain untouched by the rise of the machines have started to look vulnerable after all. First it was creativity. Is empathy next? If you have been reading the research of late, you could be forgiven for thinking so. In one study, a team of licensed healthcare professionals compared the responses of chatbots and real doctors with patient questions posed in an online forum. The chatbot responses were rated significantly higher, not just for quality, but for empathy.",https://www.straitstimes.com/opinion/the-problem-with-ai-and-empathy
